Saving_id,CIF,CurrentSavingBalance,SavingProductSubcribed,ApplicationDate,UpdateDate
20957,4056,3456636256,Tiết kiệm Trung Niên Tích Lộc,2016-07-28,2017-06-23
20965,4056,3320844172,Tiết kiệm truyền thống,2016-07-28,2017-07-26
20962,4056,3440617083,Tiết kiệm Tích Tài,2016-07-28,2017-10-13
20960,4056,3416426887,Tiết kiệm Tích Tài,2016-07-28,2018-05-11
20961,4056,3427440472,Tiết kiệm Tích Tài,2016-07-28,2018-07-26
20964,4056,3359636108,Tiết kiệm truyền thống,2016-07-28,2020-05-10
20968,4056,3295064124,Tiết kiệm Tích Tài,2016-07-28,2020-07-01
20955,4056,3385237541,Tiết kiệm Tích Tài,2016-07-28,2020-11-28
20966,4056,3306522663,Tiết kiệm Đại Phát,2016-07-28,2021-03-20
20959,4056,3451230526,Tiết kiệm Tích Tài,2016-07-28,2021-06-12
20963,4056,3395876147,Tiết kiệm truyền thống,2016-07-28,2021-12-25
20958,4056,3489877231,Tiết kiệm Tích Tài,2016-07-28,2023-01-14
20974,4058,3505814861,Tiết kiệm truyền thống,2011-03-16,2012-06-11
20969,4058,3459828458,Tiết kiệm Đại Phát,2011-03-16,2012-06-25
20975,4058,3461661457,Tiền gửi tương lai,2011-03-16,2012-11-02
20973,4058,3528872904,Tiền gửi tương lai,2011-03-16,2015-03-10
20971,4058,3523960821,Tiết kiệm Tích Tài,2011-03-16,2015-07-07
20972,4058,3513380854,Tiền gửi tương lai,2011-03-16,2017-07-06
20970,4058,3492297847,Tiền gửi tương lai,2011-03-16,2023-05-09
20981,4062,9298652403,Tiền gửi tương lai,2014-02-03,2015-05-16
20988,4062,9286861800,Tiết kiệm Đại Phát,2014-02-03,2015-06-01
20982,4062,9345143732,Tiết kiệm Đại Phát,2014-02-03,2015-08-30
20987,4062,9308337595,Tiền gửi tương lai,2014-02-03,2015-09-27
20977,4062,9394124577,Tiết kiệm Đại Phát,2014-02-03,2015-10-03
20990,4062,9312414789,Tiết kiệm truyền thống,2014-02-03,2016-06-21
20978,4062,9347251771,Tiền gửi tương lai,2014-02-03,2016-10-13
20985,4062,9311625050,Tiết kiệm Đại Phát,2014-02-03,2018-12-07
20984,4062,9300125999,Tiết kiệm Tích Tài,2014-02-03,2020-08-16
20980,4062,9343880653,Tiền gửi tương lai,2014-02-03,2020-12-08
20983,4062,9334657439,Tiết kiệm truyền thống,2014-02-03,2021-01-15
20979,4062,9363203558,Tiền gửi tương lai,2014-02-03,2021-05-01
20986,4062,9343829758,Tiết kiệm Tích Tài,2014-02-03,2021-11-17
20989,4062,9296870241,Tiết kiệm Trung Niên Tích Lộc,2014-02-03,2022-08-12
20976,4062,9413588212,Tiết kiệm Đại Phát,2014-02-03,2022-09-09
21005,4064,7065001781,Tiết kiệm truyền thống,2020-02-25,2020-08-03
21007,4064,7065211813,Tiết kiệm truyền thống,2020-02-25,2020-09-30
20993,4064,6976594472,Tiết kiệm Tích Tài,2020-02-25,2021-02-19
21001,4064,6965691980,Tiền gửi tương lai,2020-02-25,2021-10-18
21008,4064,7110435380,Tiền gửi tương lai,2020-02-25,2022-01-10
20999,4064,6885146609,Tiết kiệm Tích Tài,2020-02-25,2022-04-03
20997,4064,6903790852,Tiền gửi tương lai,2020-02-25,2022-07-21
21006,4064,7111347885,Tiết kiệm Đại Phát,2020-02-25,2022-08-07
20994,4064,7016869625,Tiết kiệm truyền thống,2020-02-25,2023-01-29
20998,4064,6861502464,Tiết kiệm truyền thống,2020-02-25,2023-02-18
21002,4064,7006494909,Tiết kiệm Đại Phát,2020-02-25,2023-02-19
20991,4064,7003829179,Tiết kiệm truyền thống,2020-02-25,2023-06-26
20996,4064,6941973531,Tiết kiệm Tích Tài,2020-02-25,2023-07-03
20995,4064,6968045103,Tiết kiệm truyền thống,2020-02-25,2023-09-13
20992,4064,6954839074,Tiết kiệm truyền thống,2020-02-25,2023-12-23
21000,4064,6924789447,Tiền gửi tương lai,2020-02-25,2024-03-04
21004,4064,7079185317,Tiết kiệm Đại Phát,2020-02-25,2024-03-20
21003,4064,7051522557,Tiền gửi tương lai,2020-02-25,2024-05-17
21009,4066,1395029975,Tiết kiệm truyền thống,2008-08-11,2010-04-12
21027,4066,1139971100,Tiết kiệm Đại Phát,2008-08-11,2010-12-02
21018,4066,1316425933,Tiết kiệm Đại Phát,2008-08-11,2011-02-27
21025,4066,1222235506,Tiền gửi tương lai,2008-08-11,2011-10-13
21028,4066,1111142697,Tiền gửi tương lai,2008-08-11,2013-07-29
21017,4066,1330159727,Tiết kiệm Đại Phát,2008-08-11,2013-12-10
21011,4066,1378830852,Tiết kiệm truyền thống,2008-08-11,2014-05-07
21016,4066,1367915803,Tiết kiệm Tích Tài,2008-08-11,2015-03-08
21022,4066,1269478578,Tiết kiệm Trung Niên Tích Lộc,2008-08-11,2016-02-18
21012,4066,1392075005,Tiết kiệm Trung Niên Tích Lộc,2008-08-11,2016-07-01
21020,4066,1299060351,Tiết kiệm truyền thống,2008-08-11,2016-09-02
21023,4066,1291052857,Tiết kiệm truyền thống,2008-08-11,2016-11-30
21013,4066,1355707147,Tiết kiệm truyền thống,2008-08-11,2018-02-16
21026,4066,1187874241,Tiết kiệm truyền thống,2008-08-11,2019-03-12
21024,4066,1263735760,Tiết kiệm Trung Niên Tích Lộc,2008-08-11,2019-08-25
21021,4066,1253808287,Tiết kiệm Đại Phát,2008-08-11,2020-08-22
21015,4066,1352717065,Tiền gửi tương lai,2008-08-11,2021-03-11
21019,4066,1338473176,Tiết kiệm Tích Tài,2008-08-11,2022-08-20
21014,4066,1307994611,Tiết kiệm truyền thống,2008-08-11,2022-12-08
21010,4066,1352635380,Tiết kiệm Trung Niên Tích Lộc,2008-08-11,2024-01-31
21031,4067,1968449087,Tiết kiệm truyền thống,2001-01-20,2001-04-18
21037,4067,1912709506,Tiền gửi tương lai,2001-01-20,2001-08-28
21046,4067,1779065868,Tiết kiệm Đại Phát,2001-01-20,2003-01-24
21042,4067,1889839801,Tiết kiệm truyền thống,2001-01-20,2003-08-06
21036,4067,1924241254,Tiết kiệm truyền thống,2001-01-20,2003-09-16
21044,4067,1817416969,Tiết kiệm Trung Niên Tích Lộc,2001-01-20,2005-04-23
21038,4067,1925276552,Tiết kiệm truyền thống,2001-01-20,2007-11-28
21033,4067,1931618954,Tiết kiệm truyền thống,2001-01-20,2007-12-23
21035,4067,1938185197,Tiết kiệm Đại Phát,2001-01-20,2008-01-13
21040,4067,1905173921,Tiền gửi tương lai,2001-01-20,2008-03-02
21030,4067,1933134135,Tiết kiệm truyền thống,2001-01-20,2008-08-20
21034,4067,1905216819,Tiết kiệm truyền thống,2001-01-20,2015-04-04
21043,4067,1848815532,Tiền gửi tương lai,2001-01-20,2016-11-29
21039,4067,1935812757,Tiết kiệm Trung Niên Tích Lộc,2001-01-20,2016-12-13
21041,4067,1935263565,Tiết kiệm Trung Niên Tích Lộc,2001-01-20,2019-01-30
21045,4067,1794366289,Tiết kiệm Trung Niên Tích Lộc,2001-01-20,2019-04-24
21029,4067,1944167582,Tiết kiệm Tích Tài,2001-01-20,2023-10-05
21032,4067,1956383298,Tiết kiệm Trung Niên Tích Lộc,2001-01-20,2024-02-09
21061,4069,7700121723,Tiết kiệm truyền thống,2019-12-25,2020-02-16
21058,4069,7723433262,Tiết kiệm truyền thống,2019-12-25,2020-04-03
21050,4069,7724392445,Tiết kiệm Trung Niên Tích Lộc,2019-12-25,2020-08-29
21054,4069,7639185288,Tiền gửi tương lai,2019-12-25,2021-04-11
21052,4069,7720302080,Tiết kiệm truyền thống,2019-12-25,2021-07-11
21059,4069,7684540994,Tiết kiệm Đại Phát,2019-12-25,2021-11-16
21048,4069,7634556193,Tiết kiệm truyền thống,2019-12-25,2021-12-17
21055,4069,7657130535,Tiết kiệm Tích Tài,2019-12-25,2021-12-26
21049,4069,7677555433,Tiền gửi tương lai,2019-12-25,2022-02-09
21047,4069,7600954058,Tiết kiệm truyền thống,2019-12-25,2022-07-05
21051,4069,7694481649,Tiết kiệm Trung Niên Tích Lộc,2019-12-25,2022-11-06
21060,4069,7723136736,Tiết kiệm Trung Niên Tích Lộc,2019-12-25,2022-11-06
21062,4069,7666507845,Tiết kiệm Trung Niên Tích Lộc,2019-12-25,2022-12-01
21057,4069,7712147148,Tiền gửi tương lai,2019-12-25,2023-03-22
21053,4069,7677826287,Tiết kiệm truyền thống,2019-12-25,2023-08-13
21056,4069,7674463579,Tiết kiệm truyền thống,2019-12-25,2024-01-27
21068,4075,7512301279,Tiền gửi tương lai,2019-01-09,2019-08-24
21065,4075,7602883615,Tiết kiệm Trung Niên Tích Lộc,2019-01-09,2019-08-28
21066,4075,7581502429,Tiền gửi tương lai,2019-01-09,2020-06-26
21067,4075,7549220334,Tiết kiệm Đại Phát,2019-01-09,2022-02-15
21064,4075,7579693859,Tiết kiệm Tích Tài,2019-01-09,2022-08-22
21063,4075,7565158027,Tiết kiệm Tích Tài,2019-01-09,2022-12-07
21078,4076,2940766727,Tiết kiệm truyền thống,2013-11-25,2015-05-31
21075,4076,2857939296,Tiết kiệm Đại Phát,2013-11-25,2015-08-26
21073,4076,2850330980,Tiết kiệm Trung Niên Tích Lộc,2013-11-25,2015-10-20
21080,4076,2972020719,Tiết kiệm truyền thống,2013-11-25,2017-04-14
21077,4076,2911157618,Tiết kiệm Đại Phát,2013-11-25,2018-06-01
21071,4076,2869395890,Tiết kiệm truyền thống,2013-11-25,2020-08-13
21069,4076,2896110512,Tiết kiệm Trung Niên Tích Lộc,2013-11-25,2020-10-06
21076,4076,2877593627,Tiết kiệm Tích Tài,2013-11-25,2021-01-04
21072,4076,2829681073,Tiết kiệm Trung Niên Tích Lộc,2013-11-25,2021-09-07
21070,4076,2852813042,Tiết kiệm Trung Niên Tích Lộc,2013-11-25,2021-09-09
21074,4076,2893397139,Tiết kiệm truyền thống,2013-11-25,2022-04-16
21079,4076,2961218847,Tiết kiệm Tích Tài,2013-11-25,2024-02-07
21085,4077,6924059460,Tiết kiệm Tích Tài,2013-02-15,2014-10-09
21086,4077,6883548192,Tiết kiệm truyền thống,2013-02-15,2014-11-15
21096,4077,6850401529,Tiết kiệm Tích Tài,2013-02-15,2015-02-03
21091,4077,6848314421,Tiền gửi tương lai,2013-02-15,2015-06-24
21083,4077,6910508320,Tiết kiệm Đại Phát,2013-02-15,2015-10-30
21084,4077,6939051401,Tiền gửi tương lai,2013-02-15,2016-03-07
21092,4077,6821079640,Tiết kiệm truyền thống,2013-02-15,2017-01-17
21094,4077,6859516847,Tiền gửi tương lai,2013-02-15,2017-09-18
21082,4077,6935487465,Tiết kiệm truyền thống,2013-02-15,2017-09-28
21090,4077,6884283150,Tiết kiệm Đại Phát,2013-02-15,2017-10-13
21087,4077,6923700516,Tiết kiệm Đại Phát,2013-02-15,2018-08-05
21095,4077,6824107578,Tiết kiệm Tích Tài,2013-02-15,2019-07-17
21081,4077,6945512094,Tiết kiệm truyền thống,2013-02-15,2020-01-22
21097,4077,6862612065,Tiền gửi tương lai,2013-02-15,2020-11-08
21088,4077,6912972449,Tiết kiệm Trung Niên Tích Lộc,2013-02-15,2023-03-12
21093,4077,6844930446,Tiết kiệm Đại Phát,2013-02-15,2023-12-08
21089,4077,6928957104,Tiết kiệm Tích Tài,2013-02-15,2024-03-27
21100,4080,3766366444,Tiết kiệm truyền thống,2006-01-10,2006-02-23
21108,4080,3953700698,Tiền gửi tương lai,2006-01-10,2008-07-03
21103,4080,3882073973,Tiết kiệm Trung Niên Tích Lộc,2006-01-10,2008-10-06
21112,4080,3888689267,Tiết kiệm Tích Tài,2006-01-10,2009-09-15
21102,4080,3855278984,Tiết kiệm truyền thống,2006-01-10,2011-12-09
21105,4080,3955731381,Tiết kiệm truyền thống,2006-01-10,2014-12-02
21107,4080,3968058986,Tiết kiệm Trung Niên Tích Lộc,2006-01-10,2014-12-20
21109,4080,3916000104,Tiết kiệm Trung Niên Tích Lộc,2006-01-10,2016-04-13
21106,4080,3918223780,Tiết kiệm Tích Tài,2006-01-10,2016-04-14
21111,4080,3875281212,Tiết kiệm Đại Phát,2006-01-10,2020-01-02
21104,4080,3906449602,Tiết kiệm Trung Niên Tích Lộc,2006-01-10,2020-07-08
21110,4080,3903139686,Tiền gửi tương lai,2006-01-10,2020-12-13
21098,4080,3824040317,Tiền gửi tương lai,2006-01-10,2021-09-22
21101,4080,3807706872,Tiết kiệm Đại Phát,2006-01-10,2021-12-23
21099,4080,3791908746,Tiết kiệm Tích Tài,2006-01-10,2022-03-29
21119,4084,4207277974,Tiết kiệm Tích Tài,2006-06-02,2009-09-14
21113,4084,4215950577,Tiết kiệm truyền thống,2006-06-02,2013-06-23
21117,4084,4218723569,Tiền gửi tương lai,2006-06-02,2013-10-12
21114,4084,4177414500,Tiền gửi tương lai,2006-06-02,2015-08-04
21118,4084,4192937162,Tiết kiệm Đại Phát,2006-06-02,2016-12-18
21121,4084,4225302925,Tiền gửi tương lai,2006-06-02,2019-01-04
21116,4084,4185612435,Tiết kiệm Trung Niên Tích Lộc,2006-06-02,2019-11-03
21115,4084,4219785590,Tiết kiệm Tích Tài,2006-06-02,2022-05-20
21122,4084,4201273095,Tiết kiệm truyền thống,2006-06-02,2022-12-11
21120,4084,4252999465,Tiết kiệm Tích Tài,2006-06-02,2023-04-13
21131,4087,7564343761,Tiết kiệm Trung Niên Tích Lộc,2016-08-05,2016-10-08
21127,4087,7552565474,Tiết kiệm Đại Phát,2016-08-05,2017-02-20
21140,4087,7725585321,Tiết kiệm Đại Phát,2016-08-05,2017-03-16
21125,4087,7496256870,Tiết kiệm Trung Niên Tích Lộc,2016-08-05,2017-04-26
21135,4087,7633892313,Tiết kiệm Đại Phát,2016-08-05,2017-08-18
21136,4087,7671941659,Tiết kiệm Đại Phát,2016-08-05,2018-04-15
21138,4087,7714760584,Tiết kiệm truyền thống,2016-08-05,2018-12-04
21126,4087,7539881232,Tiết kiệm Đại Phát,2016-08-05,2019-10-05
21129,4087,7541996706,Tiền gửi tương lai,2016-08-05,2019-12-14
21128,4087,7586272190,Tiết kiệm Tích Tài,2016-08-05,2020-10-12
21134,4087,7593022881,Tiết kiệm Đại Phát,2016-08-05,2021-01-14
21137,4087,7694986721,Tiết kiệm truyền thống,2016-08-05,2021-02-06
21132,4087,7599926515,Tiết kiệm Đại Phát,2016-08-05,2021-10-13
21123,4087,7523574564,Tiết kiệm Trung Niên Tích Lộc,2016-08-05,2021-10-29
21133,4087,7580182307,Tiết kiệm Tích Tài,2016-08-05,2022-01-11
21139,4087,7752239184,Tiền gửi tương lai,2016-08-05,2022-06-15
21124,4087,7506810302,Tiết kiệm Tích Tài,2016-08-05,2022-12-21
21130,4087,7575332312,Tiết kiệm truyền thống,2016-08-05,2023-01-03
21142,4088,592426227,Tiết kiệm truyền thống,2024-05-23,2024-05-23
21144,4088,660420622,Tiết kiệm Tích Tài,2024-05-23,2024-05-24
21146,4088,689061359,Tiết kiệm Trung Niên Tích Lộc,2024-05-23,2024-05-25
21151,4088,722913363,Tiết kiệm Đại Phát,2024-05-23,2024-05-25
21147,4088,731124177,Tiết kiệm truyền thống,2024-05-23,2024-05-26
21150,4088,692499472,Tiết kiệm Tích Tài,2024-05-23,2024-05-27
21152,4088,753528932,Tiết kiệm Đại Phát,2024-05-23,2024-05-27
21141,4088,624013233,Tiết kiệm Trung Niên Tích Lộc,2024-05-23,2024-05-28
21145,4088,700244054,Tiết kiệm Trung Niên Tích Lộc,2024-05-23,2024-05-28
21143,4088,619616742,Tiền gửi tương lai,2024-05-23,2024-05-30
21148,4088,747988615,Tiết kiệm Tích Tài,2024-05-23,2024-05-30
21153,4088,782940128,Tiết kiệm Tích Tài,2024-05-23,2024-05-31
21154,4088,827672669,Tiết kiệm truyền thống,2024-05-23,2024-06-03
21149,4088,718992809,Tiết kiệm Trung Niên Tích Lộc,2024-05-23,2024-06-04
21156,4090,7756110696,Tiền gửi tương lai,2009-02-01,2016-08-22
21155,4090,7736130013,Tiết kiệm truyền thống,2009-02-01,2023-03-05
21159,4092,3578617239,Tiền gửi tương lai,2018-11-05,2018-11-09
21174,4092,3611065831,Tiết kiệm Trung Niên Tích Lộc,2018-11-05,2018-11-09
21168,4092,3524814127,Tiết kiệm Đại Phát,2018-11-05,2018-12-25
21161,4092,3574532344,Tiền gửi tương lai,2018-11-05,2019-01-04
21165,4092,3456747957,Tiền gửi tương lai,2018-11-05,2019-01-18
21172,4092,3612174478,Tiền gửi tương lai,2018-11-05,2019-07-23
21163,4092,3518916501,Tiết kiệm Đại Phát,2018-11-05,2019-12-25
21175,4092,3588724215,Tiết kiệm Tích Tài,2018-11-05,2020-01-24
21170,4092,3602700084,Tiền gửi tương lai,2018-11-05,2020-06-16
21162,4092,3534829432,Tiền gửi tương lai,2018-11-05,2021-01-23
21171,4092,3630910274,Tiết kiệm truyền thống,2018-11-05,2021-05-29
21166,4092,3496848070,Tiết kiệm Đại Phát,2018-11-05,2021-12-26
21167,4092,3543671592,Tiền gửi tương lai,2018-11-05,2022-01-14
21169,4092,3564561872,Tiết kiệm Trung Niên Tích Lộc,2018-11-05,2022-02-09
21157,4092,3576200568,Tiền gửi tương lai,2018-11-05,2022-04-24
21160,4092,3615251124,Tiền gửi tương lai,2018-11-05,2022-11-13
21173,4092,3592577728,Tiết kiệm truyền thống,2018-11-05,2023-02-21
21164,4092,3481539675,Tiết kiệm truyền thống,2018-11-05,2023-02-22
21158,4092,3599764041,Tiền gửi tương lai,2018-11-05,2023-11-10
21176,4092,3633492819,Tiền gửi tương lai,2018-11-05,2024-03-14
21188,4093,6991728261,Tiết kiệm Đại Phát,2004-09-05,2004-10-25
21194,4093,6926587664,Tiết kiệm Trung Niên Tích Lộc,2004-09-05,2005-03-01
21182,4093,7157755040,Tiền gửi tương lai,2004-09-05,2005-07-13
21178,4093,7188562523,Tiết kiệm Đại Phát,2004-09-05,2005-10-26
21192,4093,6924870613,Tiết kiệm Đại Phát,2004-09-05,2008-07-10
21185,4093,7112618927,Tiết kiệm Đại Phát,2004-09-05,2009-03-19
21193,4093,6953483982,Tiết kiệm Tích Tài,2004-09-05,2009-10-25
21183,4093,7134911015,Tiết kiệm Trung Niên Tích Lộc,2004-09-05,2009-11-25
21187,4093,7030743175,Tiết kiệm Đại Phát,2004-09-05,2010-05-21
21186,4093,7079454530,Tiết kiệm Đại Phát,2004-09-05,2010-12-28
21177,4093,7168456885,Tiền gửi tương lai,2004-09-05,2011-08-14
21180,4093,7198395395,Tiết kiệm truyền thống,2004-09-05,2015-04-11
21181,4093,7187182621,Tiết kiệm Đại Phát,2004-09-05,2017-06-03
21190,4093,6944409944,Tiết kiệm Tích Tài,2004-09-05,2019-08-24
21184,4093,7123399120,Tiết kiệm Trung Niên Tích Lộc,2004-09-05,2021-04-05
21191,4093,6960318842,Tiền gửi tương lai,2004-09-05,2023-08-27
21189,4093,6961052753,Tiền gửi tương lai,2004-09-05,2023-11-28
21179,4093,7173707673,Tiền gửi tương lai,2004-09-05,2024-05-28
21200,4094,56195570,Tiết kiệm Đại Phát,2017-02-22,2017-07-31
21196,4094,295678,Tiết kiệm Đại Phát,2017-02-22,2017-09-02
21199,4094,14838766,Tiết kiệm Trung Niên Tích Lộc,2017-02-22,2017-11-30
21197,4094,295678,Tiền gửi tương lai,2017-02-22,2019-01-07
21207,4094,81625610,Tiết kiệm Trung Niên Tích Lộc,2017-02-22,2020-08-02
21203,4094,109025846,Tiết kiệm truyền thống,2017-02-22,2021-06-21
21202,4094,97165655,Tiền gửi tương lai,2017-02-22,2022-06-20
21201,4094,70153423,Tiết kiệm truyền thống,2017-02-22,2022-09-06
21204,4094,93190500,Tiền gửi tương lai,2017-02-22,2022-12-16
21195,4094,46826956,Tiết kiệm Tích Tài,2017-02-22,2023-02-25
21205,4094,115703136,Tiết kiệm Tích Tài,2017-02-22,2023-05-12
21198,4094,14838766,Tiết kiệm Tích Tài,2017-02-22,2024-01-20
21206,4094,104394818,Tiết kiệm truyền thống,2017-02-22,2024-02-01
21209,4100,514467794,Tiết kiệm truyền thống,2013-08-17,2014-04-11
21218,4100,578272957,Tiết kiệm Tích Tài,2013-08-17,2014-05-18
21221,4100,547586324,Tiết kiệm Trung Niên Tích Lộc,2013-08-17,2014-12-07
21211,4100,518441862,Tiết kiệm Đại Phát,2013-08-17,2015-10-11
21208,4100,499155645,Tiết kiệm Đại Phát,2013-08-17,2016-02-01
21214,4100,545281860,Tiết kiệm Đại Phát,2013-08-17,2017-01-10
21216,4100,627957004,Tiền gửi tương lai,2013-08-17,2017-08-28
21219,4100,594105492,Tiền gửi tương lai,2013-08-17,2018-03-05
21225,4100,549218221,Tiết kiệm Trung Niên Tích Lộc,2013-08-17,2018-06-28
21224,4100,564123442,Tiết kiệm Đại Phát,2013-08-17,2019-01-24
21223,4100,515039776,Tiết kiệm Trung Niên Tích Lộc,2013-08-17,2019-12-25
21220,4100,582757089,Tiết kiệm Đại Phát,2013-08-17,2020-01-26
21222,4100,537102543,Tiết kiệm Tích Tài,2013-08-17,2021-03-15
21215,4100,583096484,Tiền gửi tương lai,2013-08-17,2022-02-10
21213,4100,582968977,Tiết kiệm truyền thống,2013-08-17,2022-04-02
21210,4100,532254724,Tiền gửi tương lai,2013-08-17,2022-08-13
21212,4100,546446788,Tiết kiệm truyền thống,2013-08-17,2022-09-11
21217,4100,589355360,Tiết kiệm Đại Phát,2013-08-17,2022-11-04
21226,4101,3652254495,Tiết kiệm Trung Niên Tích Lộc,2008-07-17,2013-10-28
21228,4101,3612071091,Tiền gửi tương lai,2008-07-17,2023-01-21
21227,4101,3624274016,Tiết kiệm Đại Phát,2008-07-17,2023-11-14
21245,4103,4158224460,Tiết kiệm Tích Tài,2016-08-17,2017-07-04
21239,4103,4227008961,Tiết kiệm truyền thống,2016-08-17,2017-12-24
