Loan ID,CIF Number,Annual Income,Purpose,Home Ownership,Loan Amount,Loan Date,Due Date,Loan Term,Monthly Debt,Years of Credit History,Interest Rate,Total Paid,Months since last delinquency
7696,2579,544212000,Consumer,Mortgage,671378896,2022-09-06,2027-02-06,53,12667526,8,6.5,515074107,25
7697,1018,720600000,Home,Own,187753533,2020-12-20,2025-11-20,59,3182263,3,7,22451653,28
7698,4554,479280000,Automobile,Rent,742456386,2024-01-09,2024-08-09,7,106065198,4,7.5,675954448,2
7699,4251,140400000,Others,Own,759002332,2022-11-21,2024-11-21,24,31625097,6,9,623239295,3
7700,9097,238428000,Home,Mortgage,453487559,2022-10-27,2024-10-27,24,18895314,10,7,122068250,2
7701,9168,374544000,Business,Mortgage,361516577,2022-03-10,2024-10-10,31,11661825,7,8.5,121352197,11
7702,2208,198444000,Business,Rent,375342791,2021-03-10,2024-08-10,41,9154702,3,8.5,371008878,9
7703,1103,342108000,Business,Rent,380102026,2021-05-20,2026-01-20,56,6787536,4,8.5,190365116,7
7704,8147,460968000,Real Estate,Mortgage,426125953,2024-03-03,2025-08-03,17,25066232,4,6.5,58798349,2
7705,3348,324696000,Automobile,Own,640743025,2022-08-10,2024-09-10,25,25629721,5,7.5,180165780,5
7706,5788,385308000,Consumer,Mortgage,155857813,2023-11-15,2025-10-15,23,6776426,10,6.5,114482171,6
7707,6938,371940000,Business,Mortgage,693939724,2024-03-19,2025-10-19,19,36523143,8,8.5,321791662,3
7708,9668,785484000,Others,Rent,699456649,2022-03-06,2026-03-06,48,14572013,8,9,63117015,17
7709,8447,51708000,Consumer,Mortgage,392125569,2024-05-23,2028-07-23,50,7842511,7,6.5,176040444,20
7710,7624,129144000,Consumer,Rent,138824563,2020-03-30,2024-09-30,54,2570825,2,6.5,86355041,17
7711,1900,239364000,Automobile,Rent,873297667,2023-06-14,2025-09-14,27,32344358,6,7.5,679389099,2
7712,5555,518292000,Others,Own,758960726,2022-01-28,2026-04-28,51,14881582,1,9,457963635,5
7713,7110,488856000,Others,Rent,828462178,2024-03-14,2024-07-14,4,207115544,6,9,351650425,1
7714,1370,816864000,Automobile,Mortgage,739501086,2024-06-10,2028-01-10,43,17197699,10,7.5,211466773,7
7715,4451,792900000,Home,Other,556482233,2022-09-10,2027-04-10,55,10117858,8,7,419705114,20
7716,1249,218088000,Others,Rent,399606473,2024-03-18,2024-08-18,5,79921294,1,9,123079967,1
7717,5448,708192000,Real Estate,Rent,779298295,2023-02-04,2026-05-04,39,19982007,7,6.5,580816262,17
7718,9503,822276000,Consumer,Own,512517142,2021-06-07,2024-11-07,41,12500418,2,6.5,97201899,3
7719,8778,382848000,Automobile,Other,161683665,2021-09-28,2024-08-28,35,4619533,2,7.5,110247139,12
7720,9370,232800000,Others,Mortgage,219961792,2021-12-13,2024-11-13,35,6284622,7,9,192408607,11
7721,4721,169740000,Home,Mortgage,687633025,2024-01-27,2024-10-27,9,76403669,5,7,541344387,2
7722,9768,666060000,Business,Other,228008780,2024-04-27,2024-08-27,4,57002195,8,8.5,84540324,1
7723,3005,394200000,Others,Rent,142785908,2024-05-12,2027-03-12,34,4199585,8,9,114251209,13
7724,9246,478620000,Automobile,Mortgage,516092202,2023-11-22,2025-10-22,23,22438791,2,7.5,330883947,10
7725,8747,445968000,Home,Rent,644017152,2022-07-24,2026-11-24,52,12384945,7,7,591108789,23
7726,9942,794760000,Home,Mortgage,163730965,2024-04-23,2027-08-23,40,4093274,7,7,20373570,6
7727,7367,661932000,Others,Other,76431123,2022-01-21,2024-11-21,34,2247974,1,9,26308037,2
7728,774,362412000,Consumer,Rent,19327798,2021-11-25,2024-08-25,33,585690,8,6.5,16225511,2
7729,1623,376188000,Real Estate,Own,618015413,2021-12-12,2026-07-12,55,11236643,9,6.5,231958070,7
7730,1321,832356000,Others,Other,941408886,2024-03-26,2024-11-26,8,117676110,9,9,574413780,3
7731,776,520980000,Others,Own,181833383,2021-12-19,2026-01-19,49,3710885,7,9,132774580,8
7732,8188,712344000,Business,Rent,97556846,2023-12-02,2025-02-02,14,6968346,10,8.5,28117669,2
7733,5434,370416000,Automobile,Other,482850526,2023-11-28,2025-02-28,15,32190035,6,7.5,35944392,6
7734,579,51288000,Home,Other,764694018,2024-04-01,2026-12-01,32,23896688,9,7,134953256,1
7735,8655,240852000,Business,Own,889890822,2022-09-20,2025-03-20,30,29663027,8,8.5,522268683,11
7736,8503,690396000,Home,Rent,306306263,2024-02-14,2024-10-14,8,38288282,5,7,251233102,3
7737,1514,466416000,Consumer,Mortgage,506258100,2022-02-26,2025-06-26,40,12656452,6,6.5,32382438,12
7738,1551,743580000,Home,Other,169207335,2024-01-17,2025-06-17,17,9953372,5,7,35761859,6
7739,4543,57420000,Real Estate,Other,954750891,2023-08-12,2026-11-12,39,24480792,10,6.5,893198887,17
7740,3005,394200000,Real Estate,Rent,249755972,2023-03-02,2024-12-02,21,11893141,10,6.5,55684542,1
7741,2684,47676000,Real Estate,Own,185340364,2023-12-03,2026-08-03,32,5791886,6,6.5,165811572,12
7742,5137,657300000,Home,Other,158807225,2024-01-09,2024-07-09,6,26467870,6,7,92196601,1
7743,2771,483840000,Business,Rent,21177983,2022-05-25,2024-10-25,29,730275,5,8.5,1998872,9
7744,3992,594744000,Consumer,Other,29664387,2021-08-16,2025-05-16,45,659208,6,6.5,2075333,7
7745,6894,395448000,Others,Rent,142275415,2022-11-18,2027-07-18,56,2540632,6,9,90320307,22
7746,1219,451056000,Automobile,Own,766962976,2021-09-12,2026-05-12,56,13695767,4,7.5,84002633,10
7747,2821,404316000,Real Estate,Own,664339954,2023-06-10,2025-02-10,20,33216997,2,6.5,598624758,7
7748,6061,587100000,Consumer,Other,573868749,2023-06-16,2025-10-16,28,20495312,7,6.5,324212124,6
7749,2879,202848000,Automobile,Other,877626938,2023-08-22,2024-08-22,12,73135578,9,7.5,605517423,4
7750,2606,644724000,Business,Rent,156681119,2024-06-17,2024-10-17,4,39170279,2,8.5,90251678,1
7751,2035,323436000,Home,Mortgage,365877571,2020-02-27,2024-12-27,58,6308233,6,7,349285781,28
7752,991,852360000,Consumer,Mortgage,885142254,2023-08-14,2027-11-14,51,17355730,4,6.5,33628793,4
7753,2167,758232000,Business,Rent,198461883,2024-04-17,2025-10-17,18,11025660,8,8.5,123902551,5
7754,9219,880368000,Real Estate,Own,42324446,2023-11-01,2026-10-01,35,1209269,8,6.5,28887696,13
7755,7754,389532000,Business,Own,529747036,2021-06-06,2024-08-06,38,13940711,1,8.5,305987423,14
7756,4910,436584000,Real Estate,Mortgage,134371504,2022-12-22,2027-02-22,50,2687430,5,6.5,127078731,21
7757,7168,754368000,Automobile,Rent,653640258,2021-11-01,2026-04-01,53,12332835,8,7.5,377454654,15
7758,5146,381552000,Real Estate,Own,570893358,2022-10-08,2025-11-08,37,15429550,1,6.5,412485333,9
7759,7923,196008000,Business,Own,966922385,2023-08-19,2024-10-19,14,69065884,3,8.5,468896377,5
7760,5500,681204000,Home,Rent,283748206,2023-05-01,2027-12-01,55,5159058,10,7,214941290,12
7761,8437,560928000,Home,Rent,686974459,2024-03-11,2025-02-11,11,62452223,6,7,458320082,2
7762,7840,247248000,Consumer,Mortgage,487972328,2023-07-06,2026-11-06,40,12199308,9,6.5,275341283,4
7763,3937,406092000,Home,Other,785791697,2022-11-08,2027-02-08,51,15407680,5,7,772529085,15
7764,5093,808452000,Business,Own,151797556,2024-03-10,2024-09-10,6,25299592,1,8.5,88023044,1
7765,1541,179004000,Consumer,Own,492429103,2022-04-28,2025-09-28,41,12010465,9,6.5,311315252,8
7766,9406,362424000,Automobile,Own,608670324,2020-05-12,2024-07-12,50,12173406,4,7.5,200541300,1
7767,4158,362820000,Home,Own,676387069,2023-11-23,2027-09-23,46,14704066,8,7,663177646,17
7768,7486,195084000,Real Estate,Own,85412698,2023-08-31,2025-08-31,24,3558862,6,6.5,20648199,3
7769,795,401100000,Business,Own,593488435,2024-01-23,2024-11-23,10,59348843,6,8.5,181393932,2
7770,4765,374040000,Others,Own,365152452,2023-08-20,2025-05-20,21,17388212,10,9,257368444,9
7771,980,251688000,Consumer,Own,719539732,2022-12-30,2024-12-30,24,29980822,3,6.5,185889608,6
7772,803,198600000,Real Estate,Rent,40908226,2023-01-15,2026-06-15,41,997761,3,6.5,27456973,5
7773,3160,406872000,Consumer,Rent,520710443,2024-05-31,2024-09-30,4,130177610,7,6.5,271328185,1
7774,841,630912000,Others,Rent,499139841,2021-10-04,2025-03-04,41,12174142,5,9,241896651,12
7775,2738,153660000,Automobile,Mortgage,277310684,2024-06-06,2025-07-06,13,21331591,2,7.5,167391220,4
7776,1600,819072000,Automobile,Other,702826742,2023-08-17,2027-03-17,43,16344807,8,7.5,630975327,11
7777,6031,772416000,Consumer,Own,223867022,2023-01-12,2025-03-12,26,8610270,4,6.5,200065228,12
7778,2326,363372000,Home,Other,270454255,2024-05-31,2025-02-28,9,30050472,4,7,99183958,2
7779,1593,400368000,Real Estate,Own,478684598,2021-12-15,2024-09-15,33,14505593,10,6.5,388480744,1
7780,4928,507000000,Others,Own,636516390,2022-08-06,2026-03-06,43,14802706,5,9,242823955,15
7781,3285,397092000,Consumer,Rent,679438806,2022-10-28,2024-09-28,23,29540817,7,6.5,523688490,6
7782,5990,815388000,Others,Own,535037227,2021-10-14,2026-02-14,52,10289177,2,9,42126479,20
7783,4810,836040000,Business,Own,168303268,2020-09-21,2024-10-21,49,3434760,6,8.5,14809122,18
7784,417,50100000,Consumer,Other,522694031,2023-05-13,2025-06-13,25,20907761,8,6.5,119479458,7
7785,5695,285792000,Automobile,Own,639759424,2023-12-11,2027-05-11,41,15603888,3,7.5,206657112,6
7786,9631,638520000,Others,Mortgage,989200173,2023-03-06,2026-02-06,35,28262862,9,9,82987078,4
7787,9563,725568000,Business,Mortgage,646192576,2021-11-16,2026-01-16,50,12923851,3,8.5,141792971,22
7788,2488,513108000,Business,Rent,780396164,2019-11-10,2024-07-10,56,13935645,5,8.5,122857964,24
7789,8330,723432000,Real Estate,Own,577052726,2023-12-28,2025-08-28,20,28852636,9,6.5,82269126,2
7790,4790,56412000,Real Estate,Other,628421688,2024-02-16,2028-08-16,54,11637438,10,6.5,288208908,4
7791,9713,201228000,Business,Other,434043646,2023-09-08,2024-12-08,15,28936243,5,8.5,280272480,5
7792,8923,638652000,Real Estate,Mortgage,77325392,2023-09-12,2024-07-12,10,7732539,9,6.5,68971147,3
7793,6538,708360000,Others,Mortgage,746227098,2023-04-01,2024-12-01,20,37311354,7,9,123207035,6
7794,1060,454740000,Home,Other,347448836,2021-10-04,2024-09-04,35,9927109,5,7,148703241,1
7795,5866,269772000,Business,Other,794420935,2023-10-18,2025-03-18,17,46730643,1,8.5,405281489,5
7796,3248,743088000,Business,Rent,820685969,2024-06-07,2026-07-07,25,32827438,7,8.5,783758327,10
7797,6389,253356000,Real Estate,Mortgage,571531315,2023-02-10,2027-05-10,51,11206496,6,6.5,146567011,12
7798,5945,625716000,Real Estate,Own,341506039,2019-11-22,2024-06-22,55,6209200,6,6.5,98332140,11
7799,4482,625680000,Consumer,Own,635544024,2022-02-03,2025-12-03,46,13816174,7,6.5,525236419,13
7800,5757,437172000,Business,Mortgage,682866887,2020-05-27,2025-03-27,58,11773567,9,8.5,418309005,18
7801,4758,412980000,Business,Mortgage,796511477,2023-04-08,2024-12-08,20,39825573,7,8.5,491041374,6
7802,2485,206424000,Real Estate,Rent,153761374,2021-07-02,2024-12-02,41,3750277,8,6.5,63060565,9
7803,5429,37440000,Real Estate,Other,99401465,2024-02-06,2027-11-06,45,2208921,2,6.5,14353062,15
7804,3442,600564000,Real Estate,Own,550641024,2023-09-29,2026-03-29,30,18354700,9,6.5,106921734,4
7805,175,433644000,Automobile,Own,366622073,2022-03-01,2024-07-01,28,13093645,6,7.5,65372728,5
7806,5859,394308000,Home,Rent,445783881,2024-02-13,2027-05-13,39,11430355,9,7,24450627,3
7807,970,121500000,Automobile,Rent,955772290,2023-12-18,2026-12-18,36,26549230,4,7.5,865514645,3
7808,720,190080000,Business,Rent,594730534,2023-05-20,2025-09-20,28,21240376,5,8.5,552130385,12
7809,4580,694020000,Real Estate,Own,893634623,2023-07-08,2025-07-08,24,37234775,5,6.5,43714545,1
7810,2821,404316000,Others,Rent,424199378,2023-02-24,2026-03-24,37,11464848,6,9,277793757,12
7811,9724,126300000,Automobile,Rent,167556275,2022-02-12,2024-07-12,29,5777802,3,7.5,78883822,7
7812,17,174960000,Consumer,Own,825371440,2022-11-02,2025-07-02,32,25792857,10,6.5,519981671,1
7813,6990,56172000,Real Estate,Rent,535469367,2021-06-24,2025-06-24,48,11155611,6,6.5,36816730,1
7814,9741,833424000,Business,Rent,571721364,2022-12-04,2025-06-04,30,19057378,2,8.5,550335413,1
7815,5455,471648000,Business,Mortgage,617157323,2022-06-12,2025-01-12,31,19908300,8,8.5,446056177,1
7816,5813,449832000,Consumer,Mortgage,744494419,2023-05-12,2026-12-12,43,17313823,1,6.5,235225544,1
7817,5757,437172000,Business,Mortgage,36401353,2022-05-13,2025-08-13,39,933368,6,8.5,2008541,4
7818,2387,633852000,Others,Mortgage,970996392,2024-03-29,2025-02-28,11,88272399,3,9,486599833,2
7819,5576,433752000,Consumer,Mortgage,438550590,2023-10-22,2024-09-22,11,39868235,2,6.5,64337309,4
7820,9105,219060000,Real Estate,Rent,66512902,2023-11-20,2027-05-20,42,1583640,8,6.5,44701885,10
7821,2919,255852000,Home,Mortgage,106422865,2023-07-29,2024-06-29,11,9674805,9,7,100602998,1
7822,2927,838404000,Business,Own,480946279,2023-12-17,2025-09-17,21,22902203,1,8.5,144421677,2
7823,5022,547500000,Business,Own,126219711,2024-05-06,2026-07-06,26,4854604,3,8.5,101132643,4
7824,4389,57888000,Automobile,Rent,159453803,2024-05-25,2028-09-25,52,3066419,10,7.5,124710641,12
7825,4047,445272000,Automobile,Own,789659537,2021-09-27,2025-11-27,50,15793190,4,7.5,750315825,11
7826,7205,283812000,Real Estate,Mortgage,264470761,2020-11-05,2024-07-05,44,6010699,5,6.5,177666575,16
7827,453,557808000,Real Estate,Other,201441622,2024-03-11,2024-07-11,4,50360405,8,6.5,89595159,1
7828,7177,718560000,Others,Mortgage,727348567,2020-06-07,2024-09-07,51,14261736,1,9,379596647,11
7829,9349,329220000,Business,Rent,986771992,2022-07-25,2024-10-25,27,36547110,8,8.5,212105574,10
7830,9681,716232000,Others,Mortgage,669059124,2022-06-28,2025-03-28,33,20274518,5,9,502665791,10
7831,5769,552396000,Consumer,Own,224607289,2023-03-13,2025-08-13,29,7745078,4,6.5,23219452,6
7832,2528,380208000,Automobile,Other,59970659,2024-03-02,2025-07-02,16,3748166,10,7.5,24841637,3
7833,8796,143100000,Home,Other,81948263,2021-10-11,2025-07-11,45,1821072,3,7,66075727,5
7834,7449,674388000,Automobile,Own,20355389,2023-04-10,2026-01-10,33,616829,7,7.5,8327861,13
7835,6093,201480000,Consumer,Other,291491206,2022-04-27,2024-08-27,28,10410400,1,6.5,167277631,3
7836,3673,434016000,Automobile,Own,492105659,2024-05-21,2025-07-21,14,35150404,5,7.5,477856228,2
7837,1460,898896000,Consumer,Own,514566146,2024-03-19,2028-05-19,50,10291322,6,6.5,399971696,20
7838,4539,374928000,Real Estate,Other,613192654,2022-07-04,2026-05-04,46,13330275,10,6.5,447353975,2
7839,2799,146244000,Consumer,Rent,76231394,2021-09-30,2024-08-30,35,2178039,2,6.5,46075534,3
7840,7935,250248000,Consumer,Other,855533838,2022-01-28,2025-10-28,45,19011863,9,6.5,379835720,2
7841,8589,772560000,Real Estate,Rent,61844286,2024-04-20,2027-05-20,37,1671467,3,6.5,49694473,9
7842,6255,130236000,Automobile,Own,390448962,2023-09-16,2028-09-16,60,6507482,4,7.5,161324053,3
7843,3339,415980000,Real Estate,Own,183822227,2023-12-20,2024-06-20,6,30637037,8,6.5,81071919,1
7844,8170,333312000,Business,Rent,165891859,2019-12-26,2024-09-26,57,2910383,10,8.5,82857643,25
7845,4822,607776000,Home,Other,714268601,2023-07-28,2024-10-28,15,47617906,10,7,158533254,5
7846,8102,410376000,Automobile,Own,239736891,2024-02-07,2024-08-07,6,39956148,7,7.5,209519773,1
7847,6405,245160000,Others,Other,69627498,2022-05-09,2026-03-09,46,1513641,1,9,47261047,15
7848,7197,699744000,Business,Other,297826483,2023-02-09,2027-06-09,52,5727432,4,8.5,94771680,7
7849,4811,796584000,Home,Rent,67102816,2023-09-10,2026-08-10,35,1917223,8,7,22429067,3
7850,7342,571908000,Real Estate,Other,16492287,2024-03-21,2025-11-21,20,824614,9,6.5,3373703,7
7851,4860,52608000,Others,Other,258747377,2022-02-27,2024-11-27,33,7840829,7,9,29028230,12
7852,8709,625908000,Home,Mortgage,452753105,2023-02-07,2027-03-07,49,9239859,1,7,342234386,4
7853,7741,365676000,Home,Rent,817518448,2023-12-27,2026-08-27,32,25547451,9,7,646423815,8
7854,6875,406116000,Home,Mortgage,277801259,2023-07-20,2024-07-20,12,23150104,10,7,259323386,1
7855,489,180636000,Consumer,Other,255308665,2024-06-05,2025-02-05,8,31913583,7,6.5,231347043,1
7856,5744,520884000,Business,Own,112802187,2021-08-31,2025-03-31,43,2623306,4,8.5,76905126,19
7857,8778,382848000,Others,Rent,878422128,2022-03-08,2024-08-08,29,30290418,3,9,225205702,1
7858,9486,866628000,Others,Own,472615229,2024-05-12,2028-07-12,50,9452304,2,9,58813675,13
7859,7477,43080000,Business,Own,591735915,2023-03-30,2024-09-30,18,32874217,5,8.5,362226937,6
7860,7536,153612000,Real Estate,Other,568418327,2023-09-07,2024-11-07,14,40601309,8,6.5,224313763,4
7861,8027,555000000,Automobile,Other,225451523,2020-11-23,2024-08-23,45,5010033,9,7.5,6625668,7
7862,9637,412572000,Others,Own,582658087,2023-09-06,2024-11-06,14,41618434,10,9,215318737,5
7863,4836,829080000,Consumer,Own,559306929,2023-11-24,2027-04-24,41,13641632,8,6.5,214623171,3
7864,9847,40308000,Others,Mortgage,42632625,2023-06-14,2024-10-14,16,2664539,6,9,35187289,3
7865,3849,817764000,Consumer,Own,4248104,2024-03-24,2025-05-24,14,303436,9,6.5,460745,6
7866,6618,742752000,Home,Own,205792604,2022-06-12,2026-04-12,46,4473752,5,7,66359598,1
7867,2518,417876000,Home,Own,177417202,2022-09-16,2025-07-16,34,5218153,1,7,98444182,10
7868,3846,443376000,Others,Rent,324179803,2023-07-13,2024-09-13,14,23155700,8,9,302653404,3
7869,9692,374028000,Others,Mortgage,705269469,2023-03-21,2025-11-21,32,22039670,2,9,633593921,14
7870,8318,739068000,Automobile,Other,919357967,2022-05-12,2026-10-12,53,17346376,2,7.5,304683861,9
7871,6065,692412000,Real Estate,Other,628047918,2024-05-10,2024-09-10,4,157011979,9,6.5,321259384,1
7872,2644,512976000,Real Estate,Mortgage,136133411,2024-05-16,2024-12-16,7,19447630,3,6.5,121137476,1
7873,7822,369300000,Others,Rent,964318856,2024-02-11,2025-05-11,15,64287923,10,9,786433572,5
7874,3646,460392000,Business,Rent,912662126,2021-08-30,2026-03-30,55,16593856,6,8.5,765821684,26
7875,3194,44160000,Others,Mortgage,8642089,2023-05-02,2026-01-02,32,270065,8,9,5698608,9
7876,7841,43788000,Consumer,Own,779315471,2023-07-16,2026-03-16,32,24353608,3,6.5,478636002,5
7877,8707,433920000,Home,Own,60629755,2022-04-29,2025-01-29,33,1837265,3,7,10348567,4
7878,1928,414792000,Business,Other,58983814,2024-05-13,2027-01-13,32,1843244,6,8.5,33353784,2
7879,6075,313344000,Home,Other,147264513,2023-03-27,2027-07-27,52,2832009,10,7,110119814,4
7880,4526,405300000,Home,Rent,351078650,2023-06-15,2024-07-15,13,27006050,6,7,271009537,5
7881,4047,445272000,Real Estate,Other,258580075,2021-10-29,2026-07-29,57,4536492,2,6.5,245722209,22
7882,9464,735852000,Home,Own,463506763,2023-11-03,2025-08-03,21,22071750,3,7,343893642,3
7883,9053,627660000,Real Estate,Other,989836917,2023-11-06,2025-01-06,14,70702636,4,6.5,512933464,4
7884,4337,362904000,Automobile,Mortgage,143795781,2021-12-01,2024-10-01,34,4229287,8,7.5,29530336,1
7885,8403,381144000,Automobile,Own,582627586,2023-01-21,2025-10-21,33,17655381,8,7.5,562456373,4
7886,6046,388620000,Real Estate,Mortgage,858733049,2023-08-10,2027-12-10,52,16514097,8,6.5,507007555,8
7887,6948,232896000,Home,Mortgage,505603007,2021-08-07,2024-08-07,36,14044527,2,7,419104045,16
7888,7002,741948000,Home,Rent,1118285,2021-08-05,2024-10-05,38,29428,9,7,634372,8
7889,5927,301752000,Automobile,Rent,125679123,2024-02-25,2026-02-25,24,5236630,3,7.5,65959769,7
7890,3282,558708000,Automobile,Rent,264325974,2023-06-23,2024-06-23,12,22027164,10,7.5,172558289,4
7891,1273,235764000,Business,Mortgage,339014060,2023-05-17,2025-02-17,21,16143526,7,8.5,202911983,9
7892,2868,512232000,Home,Other,511335682,2022-05-13,2027-03-13,58,8816132,8,7,82463197,3
7893,8861,305544000,Home,Rent,327725046,2021-11-13,2024-07-13,32,10241407,5,7,269412485,14
7894,8058,215664000,Business,Mortgage,292860401,2023-11-01,2025-01-01,14,20918600,3,8.5,289253602,5
7895,6608,497856000,Automobile,Rent,445815289,2024-03-31,2028-03-31,48,9287818,6,7.5,113333261,15
7896,8353,584748000,Business,Rent,355310034,2021-01-01,2025-08-01,55,6460182,9,8.5,233378298,15
7897,9855,539460000,Real Estate,Mortgage,852754755,2021-12-05,2026-04-05,52,16399129,10,6.5,562726219,7
7898,8272,298056000,Real Estate,Mortgage,260350112,2024-04-29,2028-04-29,48,5423960,8,6.5,45997479,14
7899,3958,425724000,Business,Mortgage,134144437,2023-12-03,2024-07-03,7,19163491,9,8.5,43156502,1
7900,8626,208128000,Home,Other,218541407,2023-02-09,2025-02-09,24,9105891,6,7,192274875,6
7901,7446,599448000,Consumer,Rent,268699549,2022-10-03,2025-12-03,38,7071040,3,6.5,139518918,6
7902,738,463236000,Home,Rent,735635803,2024-05-12,2024-09-12,4,183908950,1,7,637712392,1
7903,2212,693600000,Real Estate,Other,999090555,2022-07-06,2024-09-06,26,38426559,9,6.5,219942785,3
7904,1876,393396000,Consumer,Other,316478719,2023-11-29,2028-03-29,52,6086129,1,6.5,219468055,24
7905,9223,731832000,Real Estate,Own,652835384,2023-11-13,2027-12-13,49,13323171,4,6.5,237266457,22
7906,326,677256000,Real Estate,Other,894509282,2023-07-03,2025-03-03,20,44725464,6,6.5,888514663,2
